Rufous-vented niltava
Russet-crowned warbler
Slender-billed prion
Streak-capped antwren
Striated earthcreeper
Stripe-cheeked greenbul
Sulphur-winged parakeet
São Tomé weaver
Wedge-billed woodcreeper
White-eared myza
White-headed wood hoopoe
Red-faced guan
Red-winged grey warbler
Singing quail
Violet-necked lory
Western gerygone
Yellow-scarfed tanager
Rufous-faced antbird
Rusty-tailed flycatcher
Silvery-throated spinetail
Spot-crowned woodcreeper
Sulu hornbill
Taiwan whistling thrush
Plain-backed pipit
Plain-brown woodcreeper
Plain-capped starthroat
Plain-mantled tit-spinetail
Plain-pouched hornbill
Plain-tailed warbling finch
Plain-throated antwren
Plain prinia
Plain softtail
Plain swift
Plain xenops
Plaintive cuckoo
Planalto foliage-gleaner
Planalto tyrannulet
Planalto woodcreeper
Plate-billed mountain toucan
Platysteira
Weavers
Plumbeous antvireo
Plumbeous euphonia
Plumbeous hawk
Plumbeous ibis
Plumbeous kite
Plumbeous seedeater
Plumbeous vireo
Plumbeous warbler
Plush-crested jay
Podilymbus
Poeoptera
Pohnpei fantail
Point-tailed palmcreeper
Red-billed tropicbird
Red-headed weaver
Red pileated finch
Riverside wren
Rufous-throated bronze cuckoo
Scaly-breasted hummingbird
Sharpbill
Silvery-cheeked hornbill
Smoky warbler
Swainson's spurfowl
Three-striped flycatcher
White-rumped tanager
White-streaked honeyeater
Yellow-billed malkoha
Roraiman antbird
Rose-faced parrot
Rose-fronted parakeet
Rota white-eye
Rouget's rail
Rough-legged tyrannulet
Royal flycatcher
Royal penguin
Ruby-throated myzomela
Ruddy-capped nightingale-thrush
Ruddy cuckoo-dove
Ruddy duck
Ruddy foliage-gleaner
Ruddy kingfisher
Ruddy treerunner
Rufescent darkeye
Rufescent prinia
Rufous-banded honeyeater
Rufous-bellied euphonia
Rufous-breasted warbling finch
Rufous-breasted wren
Rufous-browed tyrannulet
Rufous-browed wren
Rufous-capped antthrush
Rufous-capped nunlet
Rufous-capped spinetail
Rufous-chested flycatcher
Rufous-crowned eremomela
Rufous-faced antpitta
Rufous-headed chachalaca
Rufous-naped greenlet
Rufous-necked foliage-gleaner
Rufous-necked hornbill
Rufous-tailed antbird
Rufous-tailed fantail
Rufous-tailed flatbill
Rufous-tailed palm thrush
Rufous-tailed plantcutter
Rufous-tailed tailorbird
Rufous-throated honeyeater
Rufous-throated tanager
Rufous-vented tapaculo
Rufous-webbed bush tyrant
Rufous-winged tanager
Rufous-winged tyrannulet
Rufous casiornis
Rufous motmot
Rufous potoo
Rufous spinetail
Rufous twistwing
Ruspoli's turaco
Russet-crowned crake
Russet-throated puffbird
Rusty-backed antwren
Rusty-belted tapaculo
Rusty-breasted cuckoo
Rusty-fronted canastero
Rusty flowerpiercer
Saint Lucia black finch
Sulawesi streaked flycatcher
White-capped munia
Yellow-bellied flycatcher
Yellow-bellied longbill
Yellow-throated nicator
Scaled dove
Short-billed canastero
Silver-backed butcherbird
Silvery-cheeked antshrike
Spotted wren
Stripe-necked tody-tyrant
Tambourine dove
Turquoise-browed motmot
Yellow-spotted honeyeater
Yellow-throated woodland warbler
Sooty antbird
Southern pied babbler
Striped crake
Wailing cisticola
White-bibbed babbler
White-crowned cuckoo
White-tipped plantcutter
White-winged black tyrant
Wigeons
Wreathed hornbill
Tody motmot
Velvety black tyrant
Vigors's sunbird
Western silvereye
White-crowned robin-chat
White-rumped cuckooshrike
White-rumped sirystes
White-striped woodcreeper
Euschistospiza
Eutoxeres
Everett's scops owl
Eversmann's redstart
Exclamatory paradise whydah
Finn's weaver
Finsch's euphonia
Fiordland penguin
Fire-crested alethe
Fire-eyed diucon
Firefinches
Firewood-gatherer
Fiscal flycatcher
Fischer's starling
Fischer's turaco
Fish crow
Flame-breasted fruit dove
Flame-crested manakin
Flame-eared honeyeater
Flame-faced tanager
Flame-templed babbler
Flame-throated warbler
Flame-winged parakeet
Flame robin
Flamebacks / goldenbacks
Flammulated bamboo tyrant
Flammulated treehunter
Flat-billed vireo
Flavescent flycatcher
Flavescent warbler
Giant antshrike
Giant conebill
Giant coot
Giant ibis
Giant kingbird
Giant pitta
Giant scops owl
Giant wood rail
Giant wren
Gibson's albatross
Gilbert's honeyeater
Gilbert's whistler
Gilded sapphire
Malimbus
Malindi pipit
Malurus
Mangrove blue flycatcher
Mangrove cuckoo
Mangrove fantail
Mangrove finch
Mangrove gerygone
Mangrove golden whistler
Mangrove honeyeater
Mangrove hummingbird
Mangrove kingfisher
Mangrove robin
Mangrove vireo
Manicoré warbling antbird
Manipur bush quail
Pale-crowned cisticola
Philippa's crombec
Pipipi
Plain-tailed nighthawk
Plumbeous Black-Tyrant
Ramphastos
Rufous-bellied triller
Shy heathwren
Slate-throated whitestart
Spot-throated flameback
Spreo
Striped pipit
Sunda forktail
São Tomé prinia
Tibetan rosefinch
Velvet-purple coronet
Western sirystes
Wijcik McIntosh
Yellow-crowned parakeet
Yellow-headed warbler
Yellow-throated antwren
Myiarchus
Myiobius
Myiopagis
Mérida flowerpiercer
Mérida tapaculo
Nannopsittaca
Namaqua warbler
Naretha bluebonnet
Narrow-billed antwren
Narrow-billed woodcreeper
Natal spurfowl
Nava's wren
Pirre warbler
Planalto tapaculo
Rainbow-bearded thornbill
Red-naped fruit dove
Rufous-headed tanager
Rufous-webbed brilliant
Rufous-winged antshrike
Saffron siskin
Sapphire quail-dove
Sierran elaenia
Slaty cuckooshrike
Square-tailed kite
Straw-backed tanager
Tepui goldenthroat
Thick-billed miner
Timor friarbird
Violet-capped woodnymph
Western citril
White-breasted babbler
White-throated kingbird
White-throated quail-dove
Purple-throated sunangel
Red-faced woodland warbler
Slender-footed tyrannulet
Sri Lanka drongo
Tahiti crake
Turquoise cotinga
Vilcabamba thistletail
White-browed foliage-gleaner
White-fronted chat
White-headed pigeon
White-naped pigeon
White-shouldered fire-eye
White-tailed blue flycatcher
Wrinkled hornbill
Xolmis
Yellow-bridled finch
Rock firefinch
Rufous-backed fantail
San Benedicto rock wren
Sooty flycatcher
Spix's woodcreeper
Spot-crowned antvireo
Striated antbird
Symposiachrus
Tawny-crested tanager
Varied honeyeater
Velvet-mantled drongo
White-breasted thrasher
White-browed crombec
White-naped jay
Rock tapaculo
Saw-billed hermit
Scale-feathered malkoha
Scaled metaltail
Scallop-breasted antpitta
Scalloped antbird
Scaly-breasted honeyeater
Scaly-breasted illadopsis
Scaly-throated foliage-gleaner
Scarlet-and-white tanager
Scarlet-breasted fruit dove
Scarlet-headed flowerpecker
Scarlet-shouldered parrotlet
Schwartz's antthrush
Sclater's antwren
Upland antshrike
Violet cuckoo
Western spinebill
White-breasted ground dove
White-throated hummingbird
Wood quail
Yellow-browed shrike-vireo
Yellow-capped weaver
Yellow-shouldered grassquit
Mindanao white-eye
Olive-backed woodcreeper
Paria whitestart
Sooty albatross
Pirre bush tanager
Purplish-mantled tanager
Red-chinned lorikeet
Semicollared hawk
Short-tailed pipit
Southern red-billed hornbill
Speckled chachalaca
Speckled mourner
Streak-breasted honeyeater
Yellow-bellied gerygone
Mindoro hornbill
Pale-chinned blue flycatcher
Paradise parrot
Pavonine cuckoo
Peacock-pheasants
Reeves's pheasant
River tyrannulet
Riverbank warbler
Riverside tyrant
Rufous-breasted flycatcher
Rufous mourner
Russet-bellied spinetail
Russet-mantled softtail
Scoters
Southern whiteface
Uniform swiftlet
White-bellied seedeater
White-breasted Parakeet
White-fronted wattle-eye
Yellow-fronted canary
Moheli brush warbler
Moluccan cuckoo
Moluccan cuckooshrike
Moluccan flycatcher
Halmaheran goshawk
Moluccan goshawk
Moluccan owlet-nightjar
Moluccan scops owl
Monal
Mongolian finch
Moss-backed tanager
Mottle-backed elaenia
Mottle-breasted honeyeater
Mottled flowerpecker
Mountain avocetbill
Mountain bamboo partridge
Mountain elaenia
Mountain honeyeater
Mountain illadopsis
Mountain imperial pigeon
Mountain masked apalis
Mountain mouse-warbler
Mountain myzomela
Mountain owlet-nightjar
Mountain peltops
Mountain quail
Mountain scops owl
Mountain velvetbreast
Mountain wagtail
Mountain wren
Mountain yellow warbler
Mountaingem
Mourning collared dove
Mouse-colored thistletail
Mouse-colored tyrannulet
Mouse-coloured tapaculo
Moussier's redstart
Moustached antpitta
Moustached antwren
Moustached flowerpiercer
Moustached hawk-cuckoo
Moustached treeswift
Moustached turca
Moustached woodcreeper
Moustached wren
Multicoloured tanager
Pearl-spotted owlet
Planalto hermit
Red-fronted lorikeet
Red-tailed tropicbird
Ruddy woodcreeper
Rufous-eared warbler
Scarlet-bellied mountain tanager
Scrub tanager
Speckled spinetail
Sumba hornbill
Uniform woodcreeper
Velvet-fronted nuthatch
Vogelkop melidectes
White-bellied tody-tyrant
White-collared kite
White-fronted ground tyrant
White-throated bush chat
White-throated woodcreeper
Nemosia
Orange-bellied leafbird
Ornate flycatcher
Pale-eyed pygmy tyrant
Plain-backed antpitta
Plain-winged woodcreeper
Rufous-crested tanager
Russet-capped tesia
San Cristóbal mockingbird
Small Lifou white-eye
Swynnerton's robin
Tawny-breasted myiobius
White-banded mockingbird
White-crowned cliff chat
Deep-throated antbird
Willis's antbird
Yellow-faced siskin
Yellow chat
Philippine green pigeon
Philippine leafbird
Philippine megapode
Philippine tailorbird
Phoenicircus
Phoenicoparrus
Phyllastrephus
Phylloscartes
Picui ground dove
Pied-crested tit-tyrant
Pied cuckooshrike
Pied monarch
Plain-winged antshrike
Purple-bellied lory
Red-vented malimbe
Samoan flycatcher
Scaly-headed parrot
Scimitar babblers
Silver-backed tanager
Streak-headed white-eye
Streaked bowerbird
Striated antthrush
Suiriri flycatcher
Sulawesi serpent eagle
White-chinned woodcreeper
White-winged cinclodes
Yellow-headed amazon
Pilotbird
Pin-tailed green pigeon
Pin-tailed manakin
Pine flycatcher
Pink-eared duck
Pink-Headed Duck
Pink-legged rail
Pink-throated becard
Pink-throated brilliant
Pink-throated twinspot
Pink pigeon
Pink robin
Pinon's imperial pigeon
Piping guans
Pirre hummingbird
Pitcairn reed warbler
Pitohui
Piura chat-tyrant
Polynesian imperial pigeon
Pompadour green pigeon
Pond heron
Southern beardless tyrannulet
Umbrellabirds
Rufous-breasted chat-tyrant
Rufous-sided broadbill
Rufous monarch
Russet-winged spadebill
Scale-throated earthcreeper
Scaled ground cuckoo
Smoky bush tyrant
Spotted tody-flycatcher
Stephen's lorikeet
Streptoprocne
Tepui whitestart
Violetear
White-browed conebill
White-eared puffbird
White-faced robin
White-headed wren
White-tailed alethe
Whitestart
Yellow-capped pygmy parrot
Yellow-throated flycatcher
Yucatan bobwhite
Rufous-tailed xenops
Sharp-tailed streamcreeper
Spot-throated woodcreeper
White-browed hawk
Yellow-backed tanager
Yellow-throated tanager
Zoe's imperial pigeon
Small ground finch
Speckled warbler
Spix's warbling antbird
Steak-headed antbird
Tregellasia
Vogelkop owlet-nightjar
Wallacean whistler
White-bellied robin-chat
Yellow honeyeater
Zimmer's woodcreeper
Semicollared puffbird
Seram friarbird
Seram golden bulbul
Seram honeyeater
Seychelles white-eye
Silvery-throated jay
Sincorá antwren
Sooty bushtit
Village indigobird
Vinous-breasted sparrowhawk
White-bellied cinclodes
White-eared tailorbird
White-lored tyrannulet
White-lored warbler
Yellow-browed seedeater
Yellow-cheeked becard
Yellow-plumed honeyeater
Sooty chat
Streak-crowned antvireo
Streaky seedeater
White-fronted tit
Tasmanian masked owl
Tepui parrotlet
White-bellied green pigeon
White-breasted whistler
White-spotted woodpecker
White-throated earthcreeper
Tawny-flanked prinia
Unstreaked tit-tyrant
Variable antshrike
Yellow-throated sandgrouse
Yellow longbill
Nocturnal curassow
Noisy pitta
Noisy scrubbird
Norfolk gerygone
Norfolk ground dove
Norfolk robin
Norfolk thrush
Norfolk triller
Noronha vireo
Pachysylvia
Pacific antwren
Pacific elaenia
Pacific royal flycatcher
Paint-billed crake
Painted bush quail
Painted buttonquail
Painted francolin
Painted parakeet
Painted quail-thrush
Painted sandgrouse
Palau fantail
Palau flycatcher
Palau fruit dove
Palawan blue flycatcher
Palawan flowerpecker
Palawan flycatcher
Palawan striped babbler
Pale-bellied hermit
Pale-bellied tapaculo
Pale-bellied tyrant-manakin
Pale-bellied white-eye
Pale-breasted illadopsis
Pale-breasted spinetail
Pale-browed treehunter
Pale-capped pigeon
Pale-edged flycatcher
Pale-faced bare-eye
Pale-headed jacamar
Pale-headed munia
Pale-legged hornero
Pale-legged warbler
Pale-tipped inezia
Pale-vented bush-hen
Pale-vented thrush
Pale batis
Pale cicadabird
Pale prinia
Pallid cuckoo
Pallid dove
Pallid swift
Red-and-white crake
Rufous-sided warbling finch
Seychelles fody
Short-winged cisticola
Slender-billed flufftail
Sooty-capped hermit
Tawny-chested flycatcher
White-cheeked antbird
Wire-tailed manakin
Xenotriccus
Yellow-tufted honeyeater
Plumbeous water redstart
Protea canary
Puerto Rican broad-winged hawk
Regal sunbird
Russet-crowned motmot
Rust-and-yellow tanager
Schiffornis
Slaty elaenia
Speckled rail
Spectacled weaver
Streamer-tailed tyrant
White-collared manakin
White-eyed robin
White-winged apalis
Wine-throated hummingbird
Perijá metaltail
Peruvian piedtail
Peruvian seaside cinclodes
Peruvian sheartail
Peruvian wren
Rusty-crowned tit-spinetail
Sad flycatcher
Slender-billed kite
Sooty-capped puffbird
Sooty-headed tyrannulet
Southern tchagra
Sri Lanka hill myna
Streak-chested antpitta
Tres Marías amazon
Turquoise-throated puffleg
Unicolored antwren
Vinaceous dove
White-lined honeyeater
Winding cisticola
Yellow-crowned amazon
Yellow-tailed black cockatoo
Pfrimer's parakeet
Phaethornis
Pheasant coucal
Rain quail
Rainbow lorikeet
Rainbow pitta
Rainbow starfrontlet
Madagascar Scops Owl
Ring-tailed pigeon
Rufous-crowned emu-wren
Rusty-faced parrot
Siberian blue robin
Slender-billed xenops
Songlarks
Southern bristle tyrant
Spot-throated hummingbird
Urocissa
Visayan broadbill
Visayan hornbill
White-tailed crested flycatcher
Retz's helmetshrike
River prinia
Scaly-breasted thrasher
Senegal lapwing
Shining sunbeam
Slaty-backed chat-tyrant
Steel-blue flycatcher
Streaked berrypecker
Sungrebe
Taiwan bush warbler
Tawny tit-spinetail
Trumpeter finch
Turquoise dacnis
Ussher's Flycatcher
Venezuelan tyrannulet
White-spotted fantail
White-winged cliff chat
Yellow-throated miner
Roraiman antwren
Russet-winged schiffornis
Saffron toucanet
Taczanowski's ground tyrant
Tawny-tufted toucanet
Vilcabamba tapaculo
White-browed hermit
White-throated canary
Rock earthcreeper
Rufous-breasted leaftosser
Rufous-crowned antpitta
Rufous-throated antbird
Rufous piha
Speckle-breasted antpitta
Spot-backed antbird
Spotted jewel-babbler
Streak-necked flycatcher
Strong-billed woodcreeper
Tanzanian red-billed hornbill
Ultramarine lorikeet
Wallacean cuckooshrike
White-headed petrel
Yellow-breasted satinbird
Shelley's francolin
Orinoco softtail
Pallid spinetail
Poecilodryas
Red-and-blue lory
Red-shouldered cuckooshrike
Rockjumpers
Ruby-crowned tanager
Ruddy spinetail
Rufous-rumped antwren
Sclater's tyrannulet
Silver-capped fruit dove
Sulphur-throated finch
Visayan fantail
White-breasted cuckooshrike
Paleoglaux
Palm lorikeet
Pygmy lorikeet
Red-bellied paradise flycatcher
Red-breasted partridge
Riparian antbird
Rufous treecreeper
Sclater's myzomela
Sharp-billed treehunter
Slender-billed miner
Social flycatcher
Spot-winged pigeon
Spot-winged wood quail
São Paulo tyrannulet
Tawny-bellied hermit
Tuftedcheek
Uniform crake
Violet wood hoopoe
Western quail-thrush
White-breasted woodswallow
White-headed mousebird
Oustalet's tyrannulet
Owston's tit
Pampas pipit
Pangani longclaw
Papuan babbler
Papuan black myzomela
Papuan logrunner
Papuan lorikeet
Papuan scrub robin
Papuan treecreeper
Papyrus canary
Papyrus yellow warbler
Paradise drongo
Paradise riflebird
Paradise shelduck
Paramo pipit
Paramo tapaculo
Petit's cuckooshrike
Red-pate cisticola
Red lark
Rufous-sided crake
Rufous-thighed kite
Santa Marta blossomcrown
Sentinel rock thrush
Sharpe's akalat
Short-tailed hawk
Singing cisticola
Small tree finch
Steinbach's canastero
Stout cisticola
Streak-throated canastero
Stripe-headed antpitta
Striped treehunter
Sulphur-bellied tyrant-manakin
Tacarcuna wood quail
Tanimbar boobook
Tanimbar flycatcher
Thick-billed seedeater
Weyns's weaver
White-bellied canary
White-throated antpitta
Whitehead's broadbill
Yellow-eared parrot
Purplish-backed jay
Royal sunangel
Scaled antbird
Silvery grebe
Souza's shrike
Sri Lanka whistling thrush
Sternula
Striped kingfisher
Swiftlets
Torrent tyrannulet
Trias greenfinch
Turquoise parrot
White-cheeked partridge
White-collared pigeon
White-throated seedeater
Yellow-bellied wattle-eye
Yellow-breasted racket-tail
Yellow-throated honeyeater
Zosterops
Red-breasted coua
Rufous-cheeked tanager
Rüppell's robin-chat
Santa Marta antpitta
Scaled chachalaca
Scrubbird
Song wren
Streak-throated bush tyrant
Tablas fantail
Tawny-faced gnatwren
Warbling doradito
White-tailed nuthatch
Saint Helena cuckoo
Sooty oystercatcher
Spectacled bristle tyrant
Spot-tailed antwren
Transvolcanic jay
Trilling cisticola
Vanuatu megapode
White-browed tapaculo
White-vented shama
Ticking doradito
Two-barred crossbill
Sepia-brown wren
Sickle-billed vanga
Snow-capped manakin
São Tomé green pigeon
Thick-billed cuckoo
Tyrannine woodcreeper
Verreaux's coua
Waterthrushes
White-shouldered antbird
Yellow-bellied dacnis
Yellow-billed turaco
Sandstone shrikethrush
Santa Marta mountain tanager
Santa Marta warbler
Silver-eared honeyeater
Vegetarian finch
Victorin's warbler
Wattled honeyeater
Western thornbill
Yellow-rumped mannikin
Sombre pigeon
Stripe-throated hermit
Sulphur-vented whistler
Tinkerbirds
Tongan megapode
Tooth-billed wren
Western bristlebird
White-throated toucan
White-winged shrike-tanager
Sharp-billed canastero
Slate-colored antbird
Slate-colored boubou
Slaty-backed thornbill
Slaty-tailed trogon
Slender-billed greenfinch
Slender-billed parakeet
Tawny-capped euphonia
White-throated tyrannulet
Tawny straightbill
Wakolo myzomela
Yellow-throated leafbird
Red-faced mousebird
Rufous-and-white wren
Rufous-bellied bush tyrant
Russet-crowned quail-dove
Rusty-backed monjita
Scaly-crowned honeyeater
Sooty-crowned flycatcher
Southern scrub flycatcher
Stripe-breasted spinetail
Superciliated wren
Swamp francolin
Venezuelan flycatcher
Viridian metaltail
Western wattled cuckooshrike
White-browed triller
White-crested elaenia
Yungas tyrannulet
Rarotonga monarch
Sapphire-spangled emerald
Somali golden-winged grosbeak
South Georgia pipit
Western rock nuthatch
White-bellied blue flycatcher
Yellow-browed melidectes
Slaty becard
Sooty tyrannulet
Sri Lanka bay owl
Uniform finch
Venezuelan flowerpiercer
White-bellied antbird
White-cheeked nuthatch
White-eared catbird
White-eyed foliage-gleaner
Zosterornis
Ryukyu robin
Rüppell's black chat
Slaty spinetail
Snow pigeon
Spotted rail
Streak-backed tit-spinetail
Turquoise flycatcher
Vietnamese greenfinch
Western banded snake eagle
Western chat-tanager
White-capped monarch
White-fronted ground dove
White-rumped robin
White-throated bushtit
Yellow-billed jacamar
Yellow-crested manakin
Sand partridge
Tooth-billed hummingbird
Shining parrots
Shuttlecock
Spot-throat
Sri Lanka bush warbler
Sulphury flycatcher
Thamnornis
Tibetan partridge
Tristan albatross
Western wattlebird
White-bellied mountaingem
White-ruffed manakin
White-streaked friarbird
White-winged potoo
Tibetan sandgrouse
Streak-headed honeyeater
Tumbes tyrant
Western bearded greenbul
White-capped redstart
White-cheeked starling
White-chinned thistletail
White-eared monarch
Yellow-lored tody-flycatcher
Slaty vireo
Star-chested treerunner
Sumichrast's wren
Tickell's blue-flycatcher
Ultramarine flycatcher
Western nicator
White-bellied pygmy tyrant
White-eared bronze cuckoo
White-lored spinetail
White-necked babbler
White-shouldered triller
Yellow-throated scrubwren
Spotted quail-thrush
Streaked flycatcher
Swamp flycatcher
White-flanked antwren
White-headed vanga
Yellow-breasted tit
Tongatapu rail
Trilling tailorbird
Trochocercus
White-breasted mesite
White-crested spadebill
Willow ptarmigan
Wren-like rushbird
Yellow-bellied eremomela
Yellow wattlebird
Southern brown-throated weaver
Southern scrub robin
Ridgway's hawk
Ridgway's rough-winged swallow
Rio Suno antwren
Rio de Janeiro antwren
Rusty-flanked treecreeper
Rueppell's parrot
Slate-throated gnatcatcher
Three-wattled bellbird
Venezuelan bristle tyrant
Verditer flycatcher
White-bellied fantail
White-browed guan
White-cheeked turaco
White-striped warbler
White-throated cachalote
White-tipped quetzal
Yap cicadabird
Yellow-ringed white-eye
Stripe-breasted wren
Sumatran drongo
Tinkling cisticola
Watkins's antpitta
White-throated swift
Woodford's rail
Yap monarch
Yellow-rumped siskin
Yungas tody-tyrant
Streaky-headed seedeater
Striated softtail
Streak-capped spinetail
Tacarcuna tapaculo
Torrent flyrobin
Wattled smoky honeyeater
Whiskered wren
White-crowned parrot
White-winged guan
Spotted barbtail
Spotted berrypecker
Squamate antbird
Taiwan bamboo partridge
Thicketbird
